id,plan_name,global_plan,is_Regional,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id
598,Africa 24 10GB,0,1,Africa,2,10,365,14,120,114,131.56,1,0,1,2023-06-24 13:26:02.851974,2023-07-03 13:32:26.389791,(NULL),2
131,Europe,0,1,Europe,2,1,7,esimg_1GB_7D_REUP_U,5,2.5,1.7,0,0,0,2023-06-24 13:26:01.685034,2023-06-24 13:26:01.685034,(NULL),3
537,Europe 3GB,0,1,Europe,2,3,30,esimg_3GB_30D_REUP_U,10,6,4,0,0,0,2023-06-24 13:26:02.692666,2023-06-24 13:26:02.692666,(NULL),3
527,Europe 5GB,0,1,Europe,2,5,30,esimg_5GB_30D_REUP_U,15,8.5,5.8,0,0,0,2023-06-24 13:26:02.668392,2023-06-24 13:26:02.668392,(NULL),3
526,Europe 10GB,0,1,Europe,2,10,30,esimg_10GB_30D_REUP_U,17.5,13,9.8,0,0,0,2023-06-24 13:26:02.667933,2023-06-24 13:26:02.667933,(NULL),3
519,Europe 20GB,0,1,Europe,2,20,30,esimg_20GB_30D_REUP_U,25,22.5,17.3,0,0,0,2023-06-24 13:26:02.651672,2023-06-24 13:26:02.651672,(NULL),3
149,Asia,0,1,Asia,2,1,7,esimg_1GB_7D_RAS_U,5,4,2.5,0,0,0,2023-06-24 13:26:01.751588,2023-06-24 13:26:01.751588,(NULL),3
532,Asia 3GB,0,1,Asia,2,3,30,esimg_3GB_30D_RAS_U,10,8.5,6.3,0,0,0,2023-06-24 13:26:02.679344,2023-06-24 13:26:02.679344,(NULL),3
529,Asia 5GB,0,1,Asia,2,5,30,esimg_5GB_30D_RAS_U,15,12,9.8,0,0,0,2023-06-24 13:26:02.677453,2023-06-24 13:26:02.677453,(NULL),3
530,Asia 10GB,0,1,Asia,2,10,30,esimg_10GB_30D_RAS_U,25,21,17.3,0,0,0,2023-06-24 13:26:02.677795,2023-06-24 13:26:02.677795,(NULL),3
540,Asia 20GB,0,1,Asia,2,20,30,esimg_20GB_30D_RAS_U,40,35,29.9,0,0,0,2023-06-24 13:26:02.703344,2023-06-24 13:26:02.703344,(NULL),3
11,LATAMS,0,1,LATAM,2,1,7,esimg_1GB_30D_RLA_U,12.5,10,7.5,0,0,0,2023-06-24 13:26:01.311264,2023-06-24 13:26:01.311264,(NULL),3
548,LATAMS 3GB,0,1,LATAM,2,3,30,esimg_3GB_30D_RLA_U,30,23,19.6,0,0,0,2023-06-24 13:26:02.726902,2023-06-24 13:26:02.726902,(NULL),3
543,LATAMS 5GB,0,1,LATAM,2,5,30,esimg_5GB_30D_RLA_U,40,35,28.8,0,0,0,2023-06-24 13:26:02.709858,2023-06-24 13:26:02.709858,(NULL),3
552,LATAMS 10GB,0,1,LATAM,2,10,30,esimg_10GB_30D_RLA_U,65,60,51.8,0,0,0,2023-06-24 13:26:02.735000,2023-06-24 13:26:02.735000,(NULL),3
1,Middle East,0,1,Middle East,2,1,7,esimg_1GB_7D_RME_U,7.5,5,3.5,0,0,0,2023-06-24 13:26:01.231184,2023-06-24 13:26:01.231184,(NULL),3
542,Middle East 3GB,0,1,Middle East,2,3,30,esimg_3GB_30D_RME_U,15,12,9.4,0,0,0,2023-06-24 13:26:02.707000,2023-06-24 13:26:02.707000,(NULL),3
544,Middle East 5GB,0,1,Middle East,2,5,30,esimg_5GB_30D_RME_U,20,18,15,0,0,0,2023-06-24 13:26:02.714989,2023-06-24 13:26:02.714989,(NULL),3
554,Middle East 10GB,0,1,Middle East,2,10,30,esimg_10GB_30D_RME_U,35,32,26.5,0,0,0,2023-06-24 13:26:02.741472,2023-06-24 13:26:02.741472,(NULL),3
546,Middle East 20GB,0,1,Middle East,2,20,30,esimg_20GB_30D_RME_U,60,55,46,0,0,0,2023-06-24 13:26:02.721422,2023-06-24 13:26:02.721422,(NULL),3
6,North America,0,1,North America,2,1,7,esimg_1GB_7D_RNA_U,5,4.25,3.5,0,0,0,2023-06-24 13:26:01.238212,2023-06-24 13:26:01.238212,(NULL),3
525,North America 3GB,0,1,North America,2,3,30,esimg_3GB_30D_RNA_U,15,12.5,9.4,0,0,0,2023-06-24 13:26:02.667286,2023-06-24 13:26:02.667286,(NULL),3
531,North America 5GB,0,1,North America,2,5,30,esimg_5GB_30D_RNA_U,23,18,15,0,0,0,2023-06-24 13:26:02.678618,2023-06-24 13:26:02.678618,(NULL),3
533,North America 10GB,0,1,North America,2,10,30,esimg_10GB_30D_RNA_U,40,30,26.5,0,0,0,2023-06-24 13:26:02.682034,2023-06-24 13:26:02.682034,(NULL),3
538,North America 20GB,0,1,North America,2,20,30,esimg_20GB_30D_RNA_U,60,50,46,0,0,0,2023-06-24 13:26:02.697890,2023-06-24 13:26:02.697890,(NULL),3
7,Caribbean,0,1,Caribbean,2,1,7,island-hopper-7days-1gb,20,17.5,15,1,0,0,2023-06-24 13:26:01.238940,2023-06-24 13:26:01.238940,(NULL),1
561,lan 1GB,1,0,GLOBAL,2,1,7,esimg_1GB_7D_RGB_U,20,17,13.8,0,0,0,2023-06-24 13:26:02.760941,2023-06-24 13:26:02.760941,(NULL),3
545,lan 3GB,1,0,GLOBAL,2,3,30,esimg_3GB_30D_RGB_U,45,41,34.5,0,0,0,2023-06-24 13:26:02.720306,2023-06-24 13:26:02.720306,(NULL),3
556,lan 5GB,1,0,GLOBAL,2,5,30,esimg_5GB_30D_RGB_U,75,60,51.8,0,0,0,2023-06-24 13:26:02.747398,2023-06-24 13:26:02.747398,(NULL),3
