id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,countries,recharge
204,Liechtenstein 3GB,0,Europe,2,3,30,esim_3GB_30D_LI_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:49,\N,3,,0
1572,Liechtenstein 50GB,0,Europe,2,50,30,esim_50GB_30D_LI_V2,61,49,32.65,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
329,Liechtenstein 5GB,0,Europe,2,5,30,esim_5GB_30D_LI_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:49,\N,3,,0
1573,Liechtenstein UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_LI_V2,35,27.5,13.34,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1574,Liechtenstein UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_LI_V2,45,36,19.78,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1575,Liechtenstein UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_LI_V2,6,3.5,1.76,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1576,Liechtenstein UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_LI_V2,70,60,39.08,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1577,Liechtenstein UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_LI_V2,15,10,4.34,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1578,Liechtenstein UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_LI_V2,25,14,6.91,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1579,Liechtenstein UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_LI_V2,30,20,9.48,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
535,Lithuania 10GB,0,Europe,2,10,30,esim_10GB_30D_LT_V2,25,15,8.33,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:49,\N,3,,0
38,Lithuania 1GB,0,Europe,2,1,7,esim_1GB_7D_LT_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:49,\N,3,,0
500,Lithuania 20GB,0,Europe,2,20,30,esim_20GB_30D_LT_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:49,\N,3,,0
1580,Lithuania 2GB,0,Europe,2,2,15,esim_2GB_15D_LT_V2,9,4.5,2.28,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
205,Lithuania 3GB,0,Europe,2,3,30,esim_3GB_30D_LT_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:49,\N,3,,0
1581,Lithuania 50GB,0,Europe,2,50,30,esim_50GB_30D_LT_V2,61,49,32.65,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
322,Lithuania 5GB,0,Europe,2,5,30,esim_5GB_30D_LT_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:49,\N,3,,0
1582,Lithuania UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_LT_V2,35,27.5,13.34,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1583,Lithuania UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_LT_V2,45,36,19.78,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1584,Lithuania UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_LT_V2,6,3.5,1.76,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1585,Lithuania UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_LT_V2,70,60,39.08,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1586,Lithuania UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_LT_V2,15,10,4.34,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1587,Lithuania UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_LT_V2,25,14,6.91,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1588,Lithuania UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_LT_V2,30,20,9.48,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
522,Luxembourg 10GB,0,Europe,2,10,30,esim_10GB_30D_LU_V2,25,15,8.33,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:49,\N,3,,0
37,Luxembourg 1GB,0,Europe,2,1,7,esim_1GB_7D_LU_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:49,\N,3,,0
501,Luxembourg 20GB,0,Europe,2,20,30,esim_20GB_30D_LU_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:49,\N,3,,0
1589,Luxembourg 2GB,0,Europe,2,2,15,esim_2GB_15D_LU_V2,9,4.5,2.28,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
206,Luxembourg 3GB,0,Europe,2,3,30,esim_3GB_30D_LU_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:49,\N,3,,0
1590,Luxembourg 50GB,0,Europe,2,50,30,esim_50GB_30D_LU_V2,61,49,32.65,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
341,Luxembourg 5GB,0,Europe,2,5,30,esim_5GB_30D_LU_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:49,\N,3,,0
1591,Luxembourg UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_LU_V2,35,27.5,13.34,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1592,Luxembourg UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_LU_V2,45,36,19.78,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1593,Luxembourg UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_LU_V2,6,3.5,1.76,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1594,Luxembourg UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_LU_V2,70,60,39.08,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1595,Luxembourg UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_LU_V2,15,10,4.34,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1596,Luxembourg UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_LU_V2,25,14,6.91,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1597,Luxembourg UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_LU_V2,30,20,9.48,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
39,Macao 1GB,0,Asia,2,1,7,esim_1GB_7D_MO_V2,5,3.25,1.78,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:49,\N,3,,0
1598,Macao 2GB,0,Asia,2,2,15,esim_2GB_15D_MO_V2,6,5,3.08,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1599,Macao 50GB,0,Asia,2,50,30,esim_50GB_30D_MO_V2,88,70,46.95,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1600,Macao UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_MO_V2,40,30,19.06,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1601,Macao UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_MO_V2,60,45,28.36,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1602,Macao UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_MO_V2,6,5,2.33,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1603,Macao UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_MO_V2,105,84,56.24,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1604,Macao UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_MO_V2,18,12,6.05,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1605,Macao UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_MO_V2,25,17.5,9.77,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1606,Macao UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_MO_V2,35,32,13.49,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
651,Macau 10GB,0,Asia,2,10,30,esim_10GB_30D_MO_V2,20,17.5,11.81,0,0,0,2023-09-05 09:57:07,2024-04-09 16:49:50,\N,3,,0
462,Macau 10GB,0,Asia,2,10,30,esim_10GB_30D_MO_V2,25,15,11.81,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:50,\N,3,,0
652,Macau 20GB,0,Asia,2,20,30,esim_20GB_30D_MO_V2,45,35,20.92,0,0,0,2023-09-05 09:58:00,2024-04-09 16:49:50,\N,3,,0
649,Macau 3GB,0,Asia,2,3,30,esim_3GB_30D_MO_V2,10,7,4.16,0,0,0,2023-09-05 09:53:17,2024-04-09 16:49:50,\N,3,,0
224,Macau 3GB,0,Asia,2,3,30,esim_3GB_30D_MO_V2,10,6,4.16,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,3,,0
650,Macau 5GB,0,Asia,2,5,30,esim_5GB_30D_MO_V2,15,12,6.61,0,0,0,2023-09-05 09:54:55,2024-04-09 16:49:50,\N,3,,0
340,Macau 5GB,0,Asia,2,5,30,esim_5GB_30D_MO_V2,15,10,6.61,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,3,,0
430,Macedonia 10GB,0,Eastern Europe,2,10,30,matka-mobile-30days-10gb,21,17.5,14.5,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
28,Macedonia 1GB,0,Europe,2,1,7,matka-mobile-7days-1gb,4.5,3.5,1.7,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:50,\N,1,,0
730,Macedonia 2GB,0,Eastern Europe,2,2,15,matka-mobile-15days-2gb,7,5.5,3.2,0,0,0,2023-09-05 15:34:47,2024-04-09 16:49:50,\N,1,,0
212,Macedonia 3GB,0,Eastern Europe,2,3,30,matka-mobile-30days-3gb,9.5,8,4.7,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
325,Macedonia 5GB,0,Eastern Europe,2,5,30,esim_5GB_30D_MK_V2,25,20,12.74,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,3,,0
1607,Macedonia-the former Yugoslav Republic of 2GB,0,Eastern Europe,2,2,15,esim_2GB_15D_MK_V2,10,7.5,5.68,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1608,Macedonia-the former Yugoslav Republic of 50GB,0,Eastern Europe,2,50,30,esim_50GB_30D_MK_V2,175,140,93.42,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1609,Macedonia-the former Yugoslav Republic of UNL 10D,0,Eastern Europe,2,Unlimited,10,esim_UL_10D_MK_V2,70,56,37.65,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1610,Macedonia-the former Yugoslav Republic of UNL 15D,0,Eastern Europe,2,Unlimited,15,esim_UL_15D_MK_V2,105,84,56.24,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1611,Macedonia-the former Yugoslav Republic of UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_MK_V2,8,6,4.19,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1612,Macedonia-the former Yugoslav Republic of UNL 30D,0,Eastern Europe,2,Unlimited,30,esim_UL_30D_MK_V2,210,168,112.01,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1613,Macedonia-the former Yugoslav Republic of UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_MK_V2,21,17,11.63,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1614,Macedonia-the former Yugoslav Republic of UNL 5D,0,Eastern Europe,2,Unlimited,5,esim_UL_5D_MK_V2,36,29,19.06,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1615,Macedonia-the former Yugoslav Republic of UNL 7D,0,Eastern Europe,2,Unlimited,7,esim_UL_7D_MK_V2,50,40,26.5,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
441,Madagascar 10GB,0,Africa,2,10,30,esim_10GB_30D_MG_V2,55,50,48.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,3,,0
57,Madagascar 1GB,0,Africa,2,1,7,madacom-7days-1gb,8,6,4.1,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:50,\N,1,,0
653,Madagascar 20GB,0,Africa,2,20,30,esim_20GB_30D_MG_V2,125,100,86.99,0,0,0,2023-09-05 10:02:38,2024-04-09 16:49:50,\N,3,,0
1616,Madagascar 2GB,0,Africa,2,2,15,madacom-15days-2gb,14.5,11,8.2,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,1,,0
216,Madagascar 3GB,0,Africa,2,3,30,madacom-30days-3gb,20.5,17,12.1,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
327,Madagascar 5GB,0,Africa,2,5,30,madacom-30days-5gb,31.5,27,20,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
1617,Madagascar UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_MG_V2,149,119,79.12,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1618,Madagascar UNL 15D,0,Africa,2,Unlimited,15,esim_UL_15D_MG_V2,223,178,118.45,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1619,Madagascar UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_MG_V2,16,13,8.34,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1620,Madagascar UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_MG_V2,45,36,24.07,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1621,Madagascar UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_MG_V2,75,60,39.8,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1622,Madagascar UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_MG_V2,104,83,55.53,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
48,Malawi 1GB,0,Africa,2,1,7,shire-mobile-7days-1gb,9,8,6.5,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:50,\N,1,,0
1623,Malawi 2GB,0,Africa,2,2,15,shire-mobile-15days-2gb,17,16,12.9,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,1,,0
208,Malawi 3GB,0,Africa,2,3,30,shire-mobile-30days-3gb,24,21,19.2,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
328,Malawi 5GB,0,Africa,2,5,30,shire-mobile-30days-5gb,37.5,36,32,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
1624,Malawi UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_MW_V2,229,183,122.02,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1625,Malawi UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_MW_V2,24,19,12.63,0,0,0,2024-04-09 16:49:50,2024-04-09 16:49:50,\N,3,,0
1626,Malawi UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_MW_V2,69,55,36.94,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1627,Malawi UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_MW_V2,115,92,61.25,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1628,Malawi UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_MW_V2,160,128,85.56,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
438,Malaysia 10GB,0,Asia,2,10,30,sambungkan-30days-10gb,25,15,9,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
161,Malaysia 1GB,0,Asia,2,1,7,sambungkan-7days-1gb,4.5,2.5,1.1,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
654,Malaysia 20GB,0,Asia,2,20,30,sambungkan-30days-20gb,40,25,17,0,0,0,2023-09-05 10:05:12,2024-04-09 16:49:50,\N,1,,0
233,Malaysia 3GB,0,Asia,2,3,30,sambungkan-30days-3gb,10.5,6,3,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
335,Malaysia 5GB,0,Asia,2,5,30,sambungkan-30days-5gb,15,10,5,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
1629,Malaysia UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_MY_V2,50,39,26.21,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1630,Malaysia UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_MY_V2,75,60,39.08,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1631,Malaysia UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_MY_V2,6,5,3.05,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1632,Malaysia UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_MY_V2,146,117,77.69,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1633,Malaysia UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_MY_V2,18,12,8.2,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1634,Malaysia UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_MY_V2,25,20,13.34,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1635,Malaysia UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_MY_V2,35,32,18.49,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
68,Mali 1GB,0,Africa,2,1,7,maliconnected-7days-1gb,7.5,6.25,4.7,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:50,\N,1,,0
1636,Mali 2GB,0,Africa,2,2,15,maliconnected-15days-2gb,14,11.5,9.3,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,1,,0
211,Mali 3GB,0,Africa,2,3,30,maliconnected-30days-3gb,20,17,13.8,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
337,Mali 5GB,0,Africa,2,5,30,maliconnected-30days-5gb,30.5,26,22.5,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,,0
1637,Mali UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_ML_V2,229,183,122.02,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1638,Mali UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_ML_V2,24,19,12.63,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1639,Mali UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_ML_V2,69,55,36.94,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1640,Mali UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_ML_V2,115,92,61.25,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1641,Mali UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_ML_V2,160,128,85.56,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
442,Malta 10GB,0,Europe,2,10,30,esim_10GB_30D_MT_V2,25,15,8.33,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,3,,0
26,Malta 1GB,0,Europe,2,1,7,esim_1GB_7D_MT_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:50,\N,3,,0
516,Malta 20GB,0,Europe,2,20,30,esim_20GB_30D_MT_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:50,\N,3,,0
1642,Malta 2GB,0,Europe,2,2,15,esim_2GB_15D_MT_V2,9,4.5,2.28,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
218,Malta 3GB,0,Europe,2,3,30,esim_3GB_30D_MT_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,3,,0
1643,Malta 50GB,0,Europe,2,50,30,esim_50GB_30D_MT_V2,61,49,32.65,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
338,Malta 5GB,0,Europe,2,5,30,esim_5GB_30D_MT_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,3,,0
1644,Malta UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_MT_V2,35,27.5,13.34,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1645,Malta UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_MT_V2,45,36,19.78,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1646,Malta UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_MT_V2,6,3.5,1.76,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1647,Malta UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_MT_V2,70,60,39.08,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1648,Malta UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_MT_V2,15,10,4.34,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1649,Malta UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_MT_V2,25,14,6.91,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1650,Malta UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_MT_V2,30,20,9.48,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
699,Martinique 10GB,0,Caribbean,2,10,30,jardin-mobile-30days-10gb,26,25,22,0,0,0,2023-09-05 13:58:22,2024-04-09 16:49:50,\N,1,,0
12,Martinique 1GB,0,Caribbean,2,1,7,jardin-mobile-7days-1gb,4.5,3.5,2.6,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:50,\N,1,,0
1651,Martinique 2GB,0,Caribbean,2,2,15,jardin-mobile-15days-2gb,8,6.5,5,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,1,,0
697,Martinique 3Gb,0,Caribbean,2,3,30,jardin-mobile-30days-3gb,11,10,7.4,0,0,0,2023-09-05 13:54:06,2024-04-09 16:49:50,\N,1,,0
698,Martinique 5GB,0,Caribbean,2,5,30,jardin-mobile-30days-5gb,15.5,14,12,0,0,0,2023-09-05 13:56:01,2024-04-09 16:49:50,\N,1,,0
1652,Martinique UNL 10D,0,Caribbean,2,Unlimited,10,esim_UL_10D_MQ_V2,109,87,57.67,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1653,Martinique UNL 15D,0,Caribbean,2,Unlimited,15,esim_UL_15D_MQ_V2,161,129,86.27,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1654,Martinique UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_MQ_V2,11,9,6.19,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1655,Martinique UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_MQ_V2,33,26,17.63,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1656,Martinique UNL 5D,0,Caribbean,2,Unlimited,5,esim_UL_5D_MQ_V2,55,44,29.07,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1657,Martinique UNL 7D,0,Caribbean,2,Unlimited,7,esim_UL_7D_MQ_V2,76,61,40.51,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1658,Mauritania 2GB,0,Africa,2,2,15,esim_2GB_15D_MR_V2,43,34,22.5,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1659,Mauritania UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_MR_V2,30,24,16.2,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1660,Mauritania UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_MR_V2,89,71,47.66,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1661,Mauritania UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_MR_V2,149,119,79.12,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1662,Mauritania UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_MR_V2,208,166,110.58,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
52,Mauritius 1GB,0,Africa,2,1,7,mornecom-7days-1gb,7.5,6.5,5.3,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:51,\N,1,,0
1663,Mauritius 2GB,0,Africa,2,2,15,mornecom-15days-2gb,14,12,10.4,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,1,,0
1664,Mauritius 3GB,0,Africa,2,3,30,mornecom-30days-3gb,19.5,17,15.5,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,1,,0
1665,Mauritius 5GB,0,Africa,2,5,30,mornecom-30days-5gb,30,28,25.5,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,1,,0
1666,Mauritius UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_MU_V2,175,140,93.42,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1667,Mauritius UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_MU_V2,19,15,9.77,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1668,Mauritius UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_MU_V2,54,43,28.36,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1669,Mauritius UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_MU_V2,88,70,46.95,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1670,Mauritius UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_MU_V2,123,98,65.54,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
1671,Mayotte 2GB,0,Africa,2,2,15,esim_2GB_15D_YT_V2,9,7,4.48,0,0,0,2024-04-09 16:49:51,2024-04-09 16:49:51,\N,3,,0
