id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,countries
450,Qatar 10GB,0,Middle East,2,10,30,pearl-mobile-30days-10gb,40,35,30,0,0,0,2023-06-24 13:26:03,2023-07-21 12:52:50,\N,1,QA
97,Qatar 1GB,0,Middle East,2,1,7,pearl-mobile-7days-1gb,5,3.4,1.8,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:49,\N,1,QA
507,Qatar 20GB,0,Middle East,2,20,30,pearl-mobile-30days-20gb,49,40.25,31.5,0,0,0,2023-06-24 13:26:03,2023-07-21 12:52:50,\N,1,QA
0,Qatar 2GB,0,Middle East,2,2,15,pearl-mobile-15days-2gb,9,6.3,3.6,0,0,,,,,1,QA
247,Qatar 3GB,0,Middle East,2,3,30,pearl-mobile-30days-3gb,12,8.6,5.2,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:49,\N,1,QA
369,Qatar 5GB,0,Middle East,2,5,30,pearl-mobile-30days-5gb,17.5,13,8.5,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:49,\N,1,QA
0,Qatar UNL 10D,0,Middle East,2,Unlimited,10,esim_UL_10D_QA_V2,175,140,93.42,0,0,0,,,,3,QA
0,Qatar UNL 1D,0,Middle East,2,Unlimited,1,esim_UL_1D_QA_V2,20,17.5,9.77,0,0,0,,,,3,QA
0,Qatar UNL 3D,0,Middle East,2,Unlimited,3,esim_UL_3D_QA_V2,54,43,28.36,0,0,0,,,,3,QA
0,Qatar UNL 5D,0,Middle East,2,Unlimited,5,esim_UL_5D_QA_V2,88,70,46.95,0,0,0,,,,3,QA
0,Qatar UNL 7D,0,Middle East,2,Unlimited,7,esim_UL_7D_QA_V2,123,98,65.54,0,0,0,,,,3,QA
667,Reunion 10GB,0,Africa,2,10,30,reunion-mobile-30days-10gb,30,23.25,16.5,0,0,0,2023-09-05 10:31:49,2023-11-30 21:37:33,\N,1,RE
447,Réunion 10GB,0,Africa,2,10,30,esim_10GB_30D_RE_V2,55,50,10.07,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,RE
664,Reunion 1GB,0,Africa,2,1,7,reunion-mobile-7days-1gb,4.5,2.65,0.8,0,0,0,2023-09-05 10:26:18,2023-11-30 21:37:33,\N,1,RE
668,Reunion 20GB,0,Africa,2,20,30,reunion-mobile-30days-20gb,36,24,12,0,0,0,2023-09-05 10:32:58,2023-11-30 21:37:33,\N,1,RE
0,Reunion 2GB,0,Africa,2,2,15,reunion-mobile-15days-2gb,7.5,4.55,1.6,0,0,,,,,1,RE
665,Reunion 3GB,0,Africa,2,3,30,esim_3GB_30D_RE_V2,10,7.5,3.59,0,0,0,2023-09-05 10:28:37,2023-11-30 21:37:33,\N,3,RE
243,Réunion 3GB,0,Africa,2,3,30,reunion-mobile-30days-3gb,10,6.1,2.2,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,RE
666,Reunion 5GB,0,Africa,2,5,30,esim_5GB_30D_RE_V2,15,10,5.67,0,0,0,2023-09-05 10:30:10,2023-11-30 21:37:33,\N,3,RE
352,Réunion 5GB,0,Africa,2,5,30,reunion-mobile-30days-5gb,14,8.75,3.5,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,RE
0,Reunion UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_RE_V2,30,24,16.2,0,0,0,,,,3,RE
0,Reunion UNL 15D,0,Africa,2,Unlimited,15,esim_UL_15D_RE_V2,45,36,24.07,0,0,0,,,,3,RE
0,Reunion UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_RE_V2,4,3,2.05,0,0,0,,,,3,RE
0,Reunion UNL 30D,0,Africa,2,Unlimited,30,esim_UL_30D_RE_V2,89,71,47.66,0,0,0,,,,3,RE
0,Reunion UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_RE_V2,10,8,5.19,0,0,0,,,,3,RE
0,Reunion UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_RE_V2,16,13,8.34,0,0,0,,,,3,RE
0,Reunion UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_RE_V2,30,22,11.49,0,0,0,,,,3,RE
30,Romania,0,Europe,2,1,7,esim_1GB_7D_RO_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,RO
448,Romania 10GB,0,Eastern Europe,2,10,30,esim_10GB_30D_RO_V2,25,15,8.33,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,RO
735,Romania 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_RO_V2,35,25,14.63,0,0,0,2023-09-05 15:43:44,2023-11-30 21:37:33,\N,3,RO
0,Romania 2GB,0,Eastern Europe,2,2,15,esim_2GB_15D_RO_V2,9,4.5,2.28,0,0,0,,,,3,RO
237,Romania 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_RO_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,RO
0,Romania 50GB,0,Eastern Europe,2,50,30,esim_50GB_30D_RO_V2,61,49,32.65,0,0,0,,,,3,RO
362,Romania 5GB,0,Eastern Europe,2,5,30,esim_5GB_30D_RO_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,RO
0,Romania UNL 10D,0,Eastern Europe,2,Unlimited,10,esim_UL_10D_RO_V2,25,20,13.34,0,0,0,,,,3,RO
0,Romania UNL 15D,0,Eastern Europe,2,Unlimited,15,esim_UL_15D_RO_V2,38,30,19.78,0,0,0,,,,3,RO
0,Romania UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_RO_V2,4.5,3.5,1.76,0,0,0,,,,3,RO
0,Romania UNL 30D,0,Eastern Europe,2,Unlimited,30,esim_UL_30D_RO_V2,74,59,39.08,0,0,0,,,,3,RO
0,Romania UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_RO_V2,17.5,10,4.34,0,0,0,,,,3,RO
0,Romania UNL 5D,0,Eastern Europe,2,Unlimited,5,esim_UL_5D_RO_V2,20,14,6.91,0,0,0,,,,3,RO
0,Romania UNL 7D,0,Eastern Europe,2,Unlimited,7,esim_UL_7D_RO_V2,27.5,20,9.48,0,0,0,,,,3,RO
22,Russia,0,Eastern Europe,2,1,7,esim_1GB_7D_RU_V2,5,3.5,2.28,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,3,RU
460,Russia 10GB,0,Eastern Europe,2,10,30,esim_10GB_30D_RU_V2,25,20,16.18,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,RU
736,Russia 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_RU_V2,45,37.5,28.79,0,0,0,2023-09-05 15:47:17,2023-11-30 21:37:33,\N,3,RU
244,Russia 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_RU_V2,10,7,5.57,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,RU
361,Russia 5GB,0,Eastern Europe,2,5,30,esim_5GB_30D_RU_V2,15,12,8.97,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,RU
0,Russian Federation 2GB,0,Eastern Europe,2,2,15,esim_2GB_15D_RU_V2,10,7.5,4.08,0,0,0,,,,3,RU
0,Russian Federation 50GB,0,Eastern Europe,2,50,30,esim_50GB_30D_RU_V2,121,97,64.82,0,0,0,,,,3,RU
0,Russian Federation UNL 10D,0,Eastern Europe,2,Unlimited,10,esim_UL_10D_RU_V2,49,39,26.21,0,0,0,,,,3,RU
0,Russian Federation UNL 15D,0,Eastern Europe,2,Unlimited,15,esim_UL_15D_RU_V2,74,59,39.08,0,0,0,,,,3,RU
0,Russian Federation UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_RU_V2,6,5,3.05,0,0,0,,,,3,RU
0,Russian Federation UNL 30D,0,Eastern Europe,2,Unlimited,30,esim_UL_30D_RU_V2,146,117,77.69,0,0,0,,,,3,RU
0,Russian Federation UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_RU_V2,15,12,8.2,0,0,0,,,,3,RU
0,Russian Federation UNL 5D,0,Eastern Europe,2,Unlimited,5,esim_UL_5D_RU_V2,25,20,13.34,0,0,0,,,,3,RU
0,Russian Federation UNL 7D,0,Eastern Europe,2,Unlimited,7,esim_UL_7D_RU_V2,35,28,18.49,0,0,0,,,,3,RU
569,Rwanda,0,Africa,2,1,7,101,10,9,7.6,0,0,0,2023-06-24 13:26:03,2023-11-17 18:58:12,2023-11-17 18:58:13,2,RW
803,Rwanda 10GB,0,Africa,2,10,30,esim_10GB_30D_RW_V2,90,85,74.62,0,0,0,2023-12-08 21:59:30,2024-01-21 16:16:54,2024-01-21 16:16:55,3,RW
597,Rwanda 10GB,0,Africa,2,10,30,101,120,117.5,79.11,0,0,0,2023-06-24 13:26:03,2023-11-17 18:58:14,2023-11-17 18:58:15,2,RW
800,Rwanda 1GB,0,Africa,2,1,7,peace-mobile-7days-1gb,8,6.9,5.8,0,0,0,2023-12-08 21:54:43,2024-01-21 16:15:34,\N,1,RW
0,Rwanda 2GB,0,Africa,2,2,15,esim_2GB_15D_RW_V2,33,26,17.49,0,0,0,,,,3,RW
801,Rwanda 3GB,0,Africa,2,3,30,peace-mobile-30days-3gb,21.5,19.25,17,0,0,0,2023-12-08 21:56:29,2024-01-21 16:16:02,\N,1,RW
583,Rwanda 3GB,0,Africa,2,3,30,101,25,24,21.54,0,0,0,2023-06-24 13:26:03,2023-11-17 18:58:20,2023-11-17 18:58:20,2,RW
802,Rwanda 5GB,0,Africa,2,5,30,peace-mobile-30days-5gb,33,30.5,28,0,0,0,2023-12-08 21:57:29,2024-01-21 16:16:32,\N,1,RW
593,Rwanda 5GB,0,Africa,2,5,30,101,65,64.7,45.21,0,0,0,2023-06-24 13:26:03,2023-11-17 18:58:25,2023-11-17 18:58:25,2,RW
0,Rwanda UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_RW_V2,229,183,122.02,0,0,0,,,,3,RW
0,Rwanda UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_RW_V2,24,19,12.63,0,0,0,,,,3,RW
0,Rwanda UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_RW_V2,69,55,36.94,0,0,0,,,,3,RW
0,Rwanda UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_RW_V2,115,92,61.25,0,0,0,,,,3,RW
0,Rwanda UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_RW_V2,160,128,85.56,0,0,0,,,,3,RW
743,Saint Barthelemy 10GB,0,Caribbean,2,10,30,esim_10GB_30D_BL_V2,35,30,23.15,0,0,0,2023-09-05 15:59:38,2023-11-30 21:37:33,\N,3,BL
740,Saint Barthelemy 1GB,0,Caribbean,2,1,7,esim_1GB_7D_BL_V2,12,9,3.08,0,0,0,2023-09-05 15:53:41,2023-11-30 21:37:33,\N,3,BL
744,Saint Barthelemy 20GB,0,Caribbean,2,20,30,esim_20GB_30D_BL_V2,65,55,41.37,0,0,0,2023-09-05 16:00:21,2023-11-30 21:37:33,\N,3,BL
0,Saint Barthelemy 2GB,0,Caribbean,2,2,15,esim_2GB_15D_BL_V2,11,9,5.68,0,0,0,,,,3,BL
741,Saint Barthelemy 3GB,0,Caribbean,2,3,30,esim_3GB_30D_BL_V2,20,15,7.84,0,0,0,2023-09-05 15:55:09,2023-11-30 21:37:33,\N,3,BL
0,Saint Barthelemy 50GB,0,Caribbean,2,50,30,esim_50GB_30D_BL_V2,175,140,93.42,0,0,0,,,,3,BL
742,Saint Barthelemy 5GB,0,Caribbean,2,5,30,esim_5GB_30D_BL_V2,25,20,12.74,0,0,0,2023-09-05 15:57:55,2023-11-30 21:37:33,\N,3,BL
0,Saint Barthelemy UNL 10D,0,Caribbean,2,Unlimited,10,esim_UL_10D_BL_V2,70,56,37.65,0,0,0,,,,3,BL
0,Saint Barthelemy UNL 15D,0,Caribbean,2,Unlimited,15,esim_UL_15D_BL_V2,105,84,56.24,0,0,0,,,,3,BL
0,Saint Barthelemy UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_BL_V2,8,6,4.19,0,0,0,,,,3,BL
0,Saint Barthelemy UNL 30D,0,Caribbean,2,Unlimited,30,esim_UL_30D_BL_V2,210,168,112.01,0,0,0,,,,3,BL
0,Saint Barthelemy UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_BL_V2,21,17,11.63,0,0,0,,,,3,BL
0,Saint Barthelemy UNL 5D,0,Caribbean,2,Unlimited,5,esim_UL_5D_BL_V2,36,29,19.06,0,0,0,,,,3,BL
0,Saint Barthelemy UNL 7D,0,Caribbean,2,Unlimited,7,esim_UL_7D_BL_V2,50,40,26.5,0,0,0,,,,3,BL
702,Saint Kitts & Nevis 1GB,0,Caribbean,2,1,7,kittcom-7days-1gb,9.5,9,8.1,0,0,0,2023-09-05 14:07:05,2023-09-05 14:07:05,\N,1,KN
21,Saint Kitts And Nevis 1GB,0,Caribbean,2,1,7,kittcom-7days-1gb,9.5,9,8.1,0,0,0,2023-06-24 13:26:01,2023-09-05 14:08:27,\N,1,KN
0,Saint Kitts And Nevis 2GB,0,Caribbean,2,2,15,esim_2GB_15D_KN_V2,76,61,40.51,0,0,0,,,,3,KN
0,Saint Kitts And Nevis UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_KN_V2,55,44,29.07,0,0,0,,,,3,KN
0,Saint Kitts And Nevis UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_KN_V2,161,129,86.27,0,0,0,,,,3,KN
9,Saint Lucia 1GB,0,Caribbean,2,1,7,lucnet-7days-1gb,9.5,9,8.1,0,0,0,2023-06-24 13:26:01,2023-09-05 14:12:16,2023-09-05 14:12:16,1,LC
703,Saint Lucia 1GB,0,Caribbean,2,1,7,lucnet-7days-1gb,9.5,9,8.1,0,0,0,2023-09-05 14:09:53,2023-09-05 14:11:21,2023-09-05 14:11:21,1,LC
704,Saint Lucia 1GB,0,Caribbean,2,1,7,lucnet-7days-1gb,9.5,9,8.1,0,0,0,2023-09-05 14:13:19,2023-09-05 14:13:19,\N,1,LC
0,Saint Lucia UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_LC_V2,55,44,29.07,0,0,0,,,,3,LC
0,Saint Lucia UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_LC_V2,161,129,86.27,0,0,0,,,,3,LC
748,Saint Martin 10GB,0,Caribbean,2,10,30,esim_10GB_30D_MF_V2,40,30,23.15,0,0,0,2023-09-05 16:13:34,2023-11-30 21:37:33,\N,3,MF
745,Saint Martin 1GB,0,Caribbean,2,1,7,esim_1GB_7D_MF_V2,12,9,3.08,0,0,0,2023-09-05 16:06:27,2023-11-30 21:37:33,\N,3,MF
749,Saint Martin 20GB,0,Caribbean,2,20,30,esim_20GB_30D_MF_V2,60,50,41.37,0,0,0,2023-09-05 16:15:35,2023-11-30 21:37:33,\N,3,MF
0,Saint Martin 2GB,0,Caribbean,2,2,15,esim_2GB_15D_MF_V2,11,9,5.68,0,0,0,,,,3,MF
746,Saint Martin 3GB,0,Caribbean,2,3,30,esim_3GB_30D_MF_V2,22,15,7.84,0,0,0,2023-09-05 16:10:00,2023-11-30 21:37:33,\N,3,MF
0,Saint Martin 50GB,0,Caribbean,2,50,30,esim_50GB_30D_MF_V2,175,140,93.42,0,0,0,,,,3,MF
747,Saint Martin 5GB,0,Caribbean,2,5,30,esim_5GB_30D_MF_V2,25,20,12.74,0,0,0,2023-09-05 16:12:04,2023-11-30 21:37:33,\N,3,MF
0,Saint Martin UNL 10D,0,Caribbean,2,Unlimited,10,esim_UL_10D_MF_V2,70,56,37.65,0,0,0,,,,3,MF
0,Saint Martin UNL 15D,0,Caribbean,2,Unlimited,15,esim_UL_15D_MF_V2,105,84,56.24,0,0,0,,,,3,MF
0,Saint Martin UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_MF_V2,8,6,4.19,0,0,0,,,,3,MF
0,Saint Martin UNL 30D,0,Caribbean,2,Unlimited,30,esim_UL_30D_MF_V2,210,168,112.01,0,0,0,,,,3,MF
0,Saint Martin UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_MF_V2,21,17,11.63,0,0,0,,,,3,MF
0,Saint Martin UNL 5D,0,Caribbean,2,Unlimited,5,esim_UL_5D_MF_V2,36,29,19.06,0,0,0,,,,3,MF
0,Saint Martin UNL 7D,0,Caribbean,2,Unlimited,7,esim_UL_7D_MF_V2,50,40,26.5,0,0,0,,,,3,MF
705,Saint Vincent & The Grenadines 1GB,0,Caribbean,2,1,7,tobago-7days-1gb,9.5,8.75,8.1,0,0,0,2023-09-05 14:15:11,2023-09-05 14:15:11,\N,1,VC
0,Saint Vincent And The Grenadines UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_VC_V2,55,44,29.07,0,0,0,,,,3,VC
0,Saint Vincent And The Grenadines UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_VC_V2,161,129,86.27,0,0,0,,,,3,VC
108,Saudi Arabia,0,Middle East,2,1,7,red-sand-7days-1gb,5,3.6,2.2,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,SA
475,Saudi Arabia 10GB,0,Middle East,2,10,30,red-sand-30days-10gb,27,23.25,19.5,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,1,SA
518,Saudi Arabia 20GB,0,Middle East,2,20,30,red-sand-30days-20gb,44,40.75,37.5,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,1,SA
0,Saudi Arabia 2GB,0,Middle East,2,2,15,red-sand-15days-2gb,8.5,6.35,4.2,0,0,,,,,1,SA
252,Saudi Arabia 3GB,0,Middle East,2,3,30,red-sand-30days-3gb,11,8.6,6.2,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,SA
353,Saudi Arabia 5GB,0,Middle East,2,5,30,red-sand-30days-5gb,16,13,10,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,SA
0,Saudi Arabia UNL 10D,0,Middle East,2,Unlimited,10,esim_UL_10D_SA_V2,175,140,93.42,0,0,0,,,,3,SA
0,Saudi Arabia UNL 1D,0,Middle East,2,Unlimited,1,esim_UL_1D_SA_V2,20,17.5,9.77,0,0,0,,,,3,SA
0,Saudi Arabia UNL 3D,0,Middle East,2,Unlimited,3,esim_UL_3D_SA_V2,54,43,28.36,0,0,0,,,,3,SA
0,Saudi Arabia UNL 5D,0,Middle East,2,Unlimited,5,esim_UL_5D_SA_V2,88,70,46.95,0,0,0,,,,3,SA
0,Saudi Arabia UNL 7D,0,Middle East,2,Unlimited,7,esim_UL_7D_SA_V2,123,98,65.54,0,0,0,,,,3,SA
63,Senegal 1GB,0,Africa,2,1,7,retba-mobile-7days-1gb,6,4.8,3.6,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,1,SN
0,Senegal 2GB,0,Africa,2,2,15,retba-mobile-15days-2gb,11,9,7,0,0,,,,,1,SN
585,Senegal 3GB,0,Africa,2,3,30,retba-mobile-30days-3gb,14.5,12.45,10.4,0,0,0,2023-06-24 13:26:03,2023-12-06 14:32:52,2023-12-06 14:32:53,1,SN
587,Senegal 5GB,0,Africa,2,5,30,retba-mobile-30days-5gb,22,19.5,17,0,0,0,2023-06-24 13:26:03,2023-12-06 14:32:48,2023-12-06 14:32:48,1,SN
0,Senegal UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_SN_V2,175,140,93.42,0,0,0,,,,3,SN
0,Senegal UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_SN_V2,19,15,9.77,0,0,0,,,,3,SN
0,Senegal UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_SN_V2,54,43,28.36,0,0,0,,,,3,SN
0,Senegal UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_SN_V2,88,70,46.95,0,0,0,,,,3,SN
0,Senegal UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_SN_V2,123,98,65.54,0,0,0,,,,3,SN
29,Serbia,0,Eastern Europe,2,1,7,serbia-mobile-7days-1gb,4.5,3.1,1.7,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,1,RS
476,Serbia 10GB,0,Eastern Europe,2,10,30,serbia-mobile-30days-10gb,21,17.75,14.5,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,1,RS
737,Serbia 20GB,0,Eastern Europe,2,20,30,serbia-mobile-30days-20gb,32,30,27,0,0,0,2023-09-05 15:48:03,2023-11-30 21:37:33,\N,1,RS
0,Serbia 2GB,0,Eastern Europe,2,2,15,serbia-mobile-15days-2gb,7,5.1,3.2,0,0,,,,,1,RS
238,Serbia 3GB,0,Eastern Europe,2,3,30,serbia-mobile-30days-3gb,9.5,7.1,4.7,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,RS
363,Serbia 5GB,0,Eastern Europe,2,5,30,serbia-mobile-30days-3gb,13,10.25,7.5,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,RS
0,Serbia UNL 10D,0,Eastern Europe,2,Unlimited,10,esim_UL_10D_RS_V2,95,76,50.52,0,0,0,,,,3,RS
0,Serbia UNL 15D,0,Eastern Europe,2,Unlimited,15,esim_UL_15D_RS_V2,141,113,75.55,0,0,0,,,,3,RS
0,Serbia UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_RS_V2,10,8,5.48,0,0,0,,,,3,RS
0,Serbia UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_RS_V2,29,23,15.49,0,0,0,,,,3,RS
0,Serbia UNL 5D,0,Eastern Europe,2,Unlimited,5,esim_UL_5D_RS_V2,48,38,25.5,0,0,0,,,,3,RS
0,Serbia UNL 7D,0,Eastern Europe,2,Unlimited,7,esim_UL_7D_RS_V2,66,53,35.51,0,0,0,,,,3,RS
67,Seychelles,0,Africa,2,1,7,laziocom-7days-1gb,7,6,4.4,0,0,0,2023-06-24 13:26:01,2023-11-30 21:37:32,\N,1,SC
455,Seychelles 10GB,0,Africa,2,10,30,laziocom-30days-10gb,49,45,41.5,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,1,SC
0,Seychelles 2GB,0,Africa,2,2,15,laziocom-15days-2gb,13,10.5,8.6,0,0,,,,,1,SC
239,Seychelles 3GB,0,Africa,2,3,30,laziocom-30days-3gb,17.5,15,12.8,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,SC
368,Seychelles 5GB,0,Africa,2,5,30,laziocom-30days-5gb,27,24,21,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,SC
0,Seychelles UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_SC_V2,175,140,93.42,0,0,0,,,,3,SC
0,Seychelles UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_SC_V2,19,15,9.77,0,0,0,,,,3,SC
0,Seychelles UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_SC_V2,54,43,28.36,0,0,0,,,,3,SC
0,Seychelles UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_SC_V2,88,70,46.95,0,0,0,,,,3,SC
0,Seychelles UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_SC_V2,123,98,65.54,0,0,0,,,,3,SC
578,Sierra Leone,0,Africa,2,1,7,buncenet-7days-1gb,6.5,5.6,4.6,0,0,0,2023-06-24 13:26:03,2023-11-17 19:00:19,2023-11-17 19:00:20,1,SL
603,Sierra Leone 2GB,0,Africa,2,2,15,buncenet-15days-2gb,12.5,10.5,9.1,0,0,0,2023-06-24 13:26:03,2023-11-17 19:00:14,2023-11-17 19:00:15,1,SL
574,Sierra Leone 3GB,0,Africa,2,3,30,buncenet-30days-3gb,17,15,13.6,0,0,0,2023-06-24 13:26:03,2023-11-17 19:00:23,2023-11-17 19:00:23,1,SL
588,Sierra Leone 5GB,0,Africa,2,5,30,buncenet-30days-5gb,26,24,22,0,0,0,2023-06-24 13:26:03,2023-11-17 19:00:27,2023-11-17 19:00:27,1,SL
142,Singapore,0,Asia,2,1,7,esim_1GB_7D_SG_V2,5,3.25,1.78,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,SG
456,Singapore 10GB,0,Asia,2,10,30,esim_10GB_30D_SG_V2,25,20,11.81,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,SG
670,Singapore 20GB,0,Asia,2,20,30,esim_20GB_30D_SG_V2,40,30,20.92,0,0,0,2023-09-05 10:43:07,2023-11-30 21:37:33,\N,3,SG
0,Singapore 2GB,0,Asia,2,2,15,esim_2GB_15D_SG_V2,6,5,3.08,0,0,0,,,,3,SG
245,Singapore 3GB,0,Asia,2,3,30,esim_3GB_30D_SG_V2,10,6,4.16,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,SG
0,Singapore 50GB,0,Asia,2,50,30,esim_50GB_30D_SG_V2,88,70,46.95,0,0,0,,,,3,SG
358,Singapore 5GB,0,Asia,2,5,30,esim_5GB_30D_SG_V2,15,12,6.61,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,SG
0,Singapore UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_SG_V2,40,30,19.06,0,0,0,,,,3,SG
0,Singapore UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_SG_V2,60,45,28.36,0,0,0,,,,3,SG
0,Singapore UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_SG_V2,6,5,2.33,0,0,0,,,,3,SG
0,Singapore UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_SG_V2,105,84,56.24,0,0,0,,,,3,SG
0,Singapore UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_SG_V2,18,12,6.05,0,0,0,,,,3,SG
0,Singapore UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_SG_V2,27,20,9.77,0,0,0,,,,3,SG
0,Singapore UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_SG_V2,35,32,13.49,0,0,0,,,,3,SG
140,Slovakia,0,Eastern Europe,2,1,7,esim_1GB_7D_SK_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,SK
457,Slovakia 10GB,0,Eastern Europe,2,10,30,esim_10GB_30D_SK_V2,25,15,8.33,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,SK
738,Slovakia 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_SK_V2,35,22,14.63,0,0,0,2023-09-05 15:50:04,2023-11-30 21:37:33,\N,3,SK
0,Slovakia 2GB,0,Eastern Europe,2,2,15,esim_2GB_15D_SK_V2,9,4.5,2.28,0,0,0,,,,3,SK
257,Slovakia 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_SK_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,SK
0,Slovakia 50GB,0,Eastern Europe,2,50,30,esim_50GB_30D_SK_V2,61,49,32.65,0,0,0,,,,3,SK
360,Slovakia 5GB,0,Eastern Europe,2,5,30,esim_5GB_30D_SK_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,SK
0,Slovakia UNL 10D,0,Eastern Europe,2,Unlimited,10,esim_UL_10D_SK_V2,25,20,13.34,0,0,0,,,,3,SK
